"Marcus Corporation (The) Common Stock","MCS","NYSE","stock","USD"
"Mill City Ventures III Ltd. Common Stock","MCVT","NYSE","stock","USD"
"Mister Car Wash Inc. Common Stock","MCW","NYSE","stock","USD"
"Mercury General Corporation Common Stock","MCY","NYSE","stock","USD"
"Pediatrix Medical Group Inc. Common Stock","MD","NYSE","stock","USD"
"MongoDB Inc. Class A Common Stock","MDB","NYSE","stock","USD"
"M.D.C. Holdings Inc. Common Stock","MDC","NYSE","stock","USD"
"Madrigal Pharmaceuticals Inc. Common Stock","MDGL","NYSE","stock","USD"
"Medigus Ltd. American Depositary Shares","MDGS","NYSE","stock","USD"
"Medigus Ltd. Series C Warrant","MDGSW","NYSE","stock","USD"
"Mediaco Holding Inc. Class A Common Stock","MDIA","NYSE","stock","USD"
"MDJM LTD Ordinary Share","MDJH","NYSE","stock","USD"
"Mondelez International Inc. Class A Common Stock","MDLZ","NYSE","stock","USD"
"Medicenna Therapeutics Corp. Common Shares","MDNA","NYSE","stock","USD"
"Medalist Diversified REIT Inc. Common Stock","MDRR","NYSE","stock","USD"
"Medalist Diversified REIT Inc. Series A Cumulative Redeemable Preferred Stock","MDRRP","NYSE","stock","USD"
"Veradigm Inc. Common Stock","MDRX","NYSE","stock","USD"
"Medtronic plc. Ordinary Shares","MDT","NYSE","stock","USD"
"MDU Resources Group Inc. Common Stock (Holding Company)","MDU","NYSE","stock","USD"
"Modiv Inc. Class C Common Stock","MDV","NYSE","stock","USD"
"Modiv Inc. 7.375% Series A Cumulative Redeemable Perpetual Preferred Stock","MDV^A","NYSE","stock","USD"
"MedAvail Holdings Inc. Common Stock","MDVL","NYSE","stock","USD"
"MediWound Ltd. Ordinary Shares","MDWD","NYSE","stock","USD"
"Midwest Holding Inc. Common Stock","MDWT","NYSE","stock","USD"
"MiMedx Group Inc Common Stock","MDXG","NYSE","stock","USD"
"MDxHealth SA American Depositary Shares","MDXH","NYSE","stock","USD"
"23andMe Holding Co. Class A Common Stock","ME","NYSE","stock","USD"
"SEP Acquisition Corp Class A Common Stock","MEAC","NYSE","stock","USD"
"SEP Acquisition Corp Warrants","MEACW","NYSE","stock","USD"
"Mayville Engineering Company Inc. Common Stock","MEC","NYSE","stock","USD"
"MEDIFAST INC Common Stock","MED","NYSE","stock","USD"
"Medpace Holdings Inc. Common Stock","MEDP","NYSE","stock","USD"
"TRxADE HEALTH Inc. Common Stock","MEDS","NYSE","stock","USD"
"Montrose Environmental Group Inc. Common Stock","MEG","NYSE","stock","USD"
"MainStay CBRE Global Infrastructure Megatrends Fund Common Shares","MEGI","NYSE","stock","USD"
"Magic Empire Global Limited Ordinary Shares","MEGL","NYSE","stock","USD"
"Methode Electronics Inc. Common Stock","MEI","NYSE","stock","USD"
"MEI Pharma Inc. Common Stock","MEIP","NYSE","stock","USD"
"MELI Kaszek Pioneer Corp Class A Ordinary Shares","MEKA","NYSE","stock","USD"
"MercadoLibre Inc. Common Stock","MELI","NYSE","stock","USD"
"Minority Equality Opportunities Acquisition Inc. Class A Common Stock","MEOA","NYSE","stock","USD"
"Minority Equality Opportunities Acquisition Inc. Units","MEOAU","NYSE","stock","USD"
"Minority Equality Opportunities Acquisition Inc. Warrants","MEOAW","NYSE","stock","USD"
"Methanex Corporation Common Stock","MEOH","NYSE","stock","USD"
"Bank of America Corporation Income Capital Obligation Notes initially due December 15 2066","MER^K","NYSE","stock","USD"
"Mercer International Inc. Common Stock","MERC","NYSE","stock","USD"
"Mesa Air Group Inc. Common Stock","MESA","NYSE","stock","USD"
"Mesoblast Limited American Depositary Shares","MESO","NYSE","stock","USD"
"MetLife Inc. Common Stock","MET","NYSE","stock","USD"
"MetLife Inc. Preferred Series A Floating Rate","MET^A","NYSE","stock","USD"
"MetLife Inc. Depositary shares each representing a 1/1000th interest in a share of the Issuera??s 5.625% Non-Cumulative Preferred Stock Series E.","MET^E","NYSE","stock","USD"
"MetLife Inc. Depositary Shares each representing a 1/1000th interest in a share of 4.75% Non-Cumulative Preferred Stock Series F","MET^F","NYSE","stock","USD"
"Meta Platforms Inc. Class A Common Stock","META","NYSE","stock","USD"
"Ramaco Resources Inc. Common Stock","METC","NYSE","stock","USD"
"Ramaco Resources Inc. 9.00% Senior Notes due 2026","METCL","NYSE","stock","USD"
"Meten Holding Group Ltd. Ordinary Shares","METX","NYSE","stock","USD"
"Meten Holding Group Ltd. Warrant","METXW","NYSE","stock","USD"
"Missfresh Limited American Depositary Shares","MF","NYSE","stock","USD"
"MFA Financial Inc.","MFA","NYSE","stock","USD"
"MFA Financial Inc. Preferred Series B","MFA^B","NYSE","stock","USD"
"MFA Financial Inc. 6.50% Series C Fixed-to-Floating Rate Cumulative Redeemable Preferred Stock","MFA^C","NYSE","stock","USD"
"Manulife Financial Corporation Common Stock","MFC","NYSE","stock","USD"
"Macquarie First Trust Global Common Stock","MFD","NYSE","stock","USD"
"Mizuho Financial Group Inc. Sponosred ADR (Japan)","MFG","NYSE","stock","USD"
"Micro Focus Intl PLC ADS each representing One Ord Sh","MFGP","NYSE","stock","USD"
"Mercurity Fintech Holding Inc. ADS","MFH","NYSE","stock","USD"
"MidCap Financial Investment Corporation Common Stock","MFIC","NYSE","stock","USD"
"Medallion Financial Corp. Common Stock","MFIN","NYSE","stock","USD"
"MFS Municipal Income Trust Common Stock","MFM","NYSE","stock","USD"
"MFS Special Value Trust Common Stock","MFV","NYSE","stock","USD"
"Mistras Group Inc Common Stock","MG","NYSE","stock","USD"
"Magna International Inc. Common Stock","MGA","NYSE","stock","USD"
"Mobile Global Esports Inc. Common Stock","MGAM","NYSE","stock","USD"
"MGE Energy Inc","MGEE","NYSE","stock","USD"
"MFS Government Markets Income Trust Common Stock","MGF","NYSE","stock","USD"
"Moneygram International Inc. Common Stock","MGI","NYSE","stock","USD"
"Magic Software Enterprises Ltd. Ordinary Shares","MGIC","NYSE","stock","USD"
"The Marygold Companies Inc. Common Stock","MGLD","NYSE","stock","USD"
"MGM Resorts International Common Stock","MGM","NYSE","stock","USD"
"Magnite Inc. Common Stock","MGNI","NYSE","stock","USD"
"MacroGenics Inc. Common Stock","MGNX","NYSE","stock","USD"
"MGO Global Inc. Common Stock","MGOL","NYSE","stock","USD"
"MGP Ingredients Inc.","MGPI","NYSE","stock","USD"
"Affiliated Managers Group Inc. 5.875% Junior Subordinated Notes due 2059","MGR","NYSE","stock","USD"
"Affiliated Managers Group Inc. 4.750% Junior Subordinated Notes due 2060","MGRB","NYSE","stock","USD"
"McGrath RentCorp Common Stock","MGRC","NYSE","stock","USD"
"Affiliated Managers Group Inc. 4.200% Junior Subordinated Notes due 2061","MGRD","NYSE","stock","USD"
"Magenta Therapeutics Inc. Common Stock","MGTA","NYSE","stock","USD"
"MeiraGTx Holdings plc Ordinary Shares","MGTX","NYSE","stock","USD"
"Macquarie Global Infrastructure Total Return Fund Inc. Common Stock","MGU","NYSE","stock","USD"
"Magnolia Oil & Gas Corporation Class A Common Stock","MGY","NYSE","stock","USD"
"Magyar Bancorp Inc. Common Stock","MGYR","NYSE","stock","USD"
"Blackrock MuniHoldings Fund Inc. Common Stock","MHD","NYSE","stock","USD"
"Western Asset Municipal High Income Fund Inc. Common Stock","MHF","NYSE","stock","USD"
"Mastech Digital Inc Common Stock","MHH","NYSE","stock","USD"
"Pioneer Municipal High Income Fund Inc.","MHI","NYSE","stock","USD"
"Mohawk Industries Inc. Common Stock","MHK","NYSE","stock","USD"
"Maiden Holdings Ltd. 6.625% Notes due 2046","MHLA","NYSE","stock","USD"
"Maiden Holdings Ltd.","MHLD","NYSE","stock","USD"
"Blackrock MuniHoldings New York Quality Fund Inc. Common Stock","MHN","NYSE","stock","USD"
"Maiden Holdings North America Ltd. 7.75% Notes due 2043","MHNC","NYSE","stock","USD"
"M/I Homes Inc. Common Stock","MHO","NYSE","stock","USD"
"Meihua International Medical Technologies Co. Ltd. Ordinary Shares","MHUA","NYSE","stock","USD"
"The Singing Machine Company Inc. Common Stock","MICS","NYSE","stock","USD"
"MICT Inc. Common Stock","MICT","NYSE","stock","USD"
"Middleby Corporation (The) Common Stock","MIDD","NYSE","stock","USD"
"Mawson Infrastructure Group Inc. Common Stock","MIGI","NYSE","stock","USD"
"Airspan Networks Holdings Inc. Common Stock","MIMO","NYSE","stock","USD"
"MFS Intermediate Income Trust Common Stock","MIN","NYSE","stock","USD"
"MIND Technology Inc. Common Stock (DE)","MIND","NYSE","stock","USD"
"MIND Technology Inc. Series A 9.00% Series A Cumulative Preferred Stock (DE)","MINDP","NYSE","stock","USD"
"Minim Inc. Common Stock","MINM","NYSE","stock","USD"
"Pioneer Municipal High Income Opportunities Fund Inc. Common Stock","MIO","NYSE","stock","USD"
"Mirion Technologies Inc. Class A Common Stock","MIR","NYSE","stock","USD"
"Mirum Pharmaceuticals Inc. Common Stock","MIRM","NYSE","stock","USD"
"Miromatrix Medical Inc. Common Stock","MIRO","NYSE","stock","USD"
"Milestone Pharmaceuticals Inc. Common Shares","MIST","NYSE","stock","USD"
"Mason Industrial Technology Inc. Class A Common Stock","MIT","NYSE","stock","USD"
"Coliseum Acquisition Corp. Class A Ordinary Share","MITA","NYSE","stock","USD"
"Coliseum Acquisition Corp. Unit","MITAU","NYSE","stock","USD"
"Coliseum Acquisition Corp. Warrant","MITAW","NYSE","stock","USD"
"Mitek Systems Inc. Common Stock","MITK","NYSE","stock","USD"
"Moving iMage Technologies Inc. Common Stock","MITQ","NYSE","stock","USD"
"AG Mortgage Investment Trust Inc. Common Stock","MITT","NYSE","stock","USD"
"AG Mortgage Investment Trust Inc. 8.25% Preferred Series A","MITT^A","NYSE","stock","USD"
"AG Mortgage Investment Trust Inc. Preferred Series B","MITT^B","NYSE","stock","USD"
"AG Mortgage Investment Trust Inc. 8.00% Series C Fixed-to-Floating Rate Cumulative Redeemable Preferred Stock $0.01 par value per share","MITT^C","NYSE","stock","USD"
"MiX Telematics Limited American Depositary Shares each representing 25 Ordinary Shares","MIXT","NYSE","stock","USD"
"Blackrock MuniYield Michigan Quality Fund Inc. Common Stock","MIY","NYSE","stock","USD"
"McCormick & Company Incorporated Common Stock","MKC","NYSE","stock","USD"
"Markforged Holding Corporation Common Stock","MKFG","NYSE","stock","USD"
"Markel Corporation Common Stock","MKL","NYSE","stock","USD"
"MKS Instruments Inc. Common Stock","MKSI","NYSE","stock","USD"
"MarketWise Inc. Class A Common Stock","MKTW","NYSE","stock","USD"
"MarketAxess Holdings Inc. Common Stock","MKTX","NYSE","stock","USD"
"Molekule Group Inc. Common Stock","MKUL","NYSE","stock","USD"
"MoneyLion Inc. Class A Common Stock","ML","NYSE","stock","USD"
"Mesa Laboratories Inc. Common Stock","MLAB","NYSE","stock","USD"
"Malacca Straits Acquisition Company Limited Class A Ordinary Shares","MLAC","NYSE","stock","USD"
"Malacca Straits Acquisition Company Limited Units","MLACU","NYSE","stock","USD"
"Malacca Straits Acquisition Company Limited Warrants","MLACW","NYSE","stock","USD"
"McLaren Technology Acquisition Corp. Class A Common Stock","MLAI","NYSE","stock","USD"
"McLaren Technology Acquisition Corp. Unit","MLAIU","NYSE","stock","USD"
"Melco Resorts & Entertainment Limited American Depositary Shares","MLCO","NYSE","stock","USD"
"Moolec Science SA Ordinary Shares","MLEC","NYSE","stock","USD"
"Moolec Science SA Warrant","MLECW","NYSE","stock","USD"
"MicroAlgo Inc. Ordinary Shares","MLGO","NYSE","stock","USD"
"Mueller Industries Inc. Common Stock","MLI","NYSE","stock","USD"
"MillerKnoll Inc. Common Stock","MLKN","NYSE","stock","USD"
"Martin Marietta Materials Inc. Common Stock","MLM","NYSE","stock","USD"
"MeridianLink Inc. Common Stock","MLNK","NYSE","stock","USD"
"Maui Land & Pineapple Company Inc. Common Stock","MLP","NYSE","stock","USD"
"Miller Industries Inc. Common Stock","MLR","NYSE","stock","USD"
"Milestone Scientific Inc. Common Stock","MLSS","NYSE","stock","USD"
"MoonLake Immunotherapeutics Class A Ordinary Shares","MLTX","NYSE","stock","USD"
"Malvern Bancorp Inc. Common Stock","MLVF","NYSE","stock","USD"
"Meta Materials Inc. Common Stock","MMAT","NYSE","stock","USD"
"Marsh & McLennan Companies Inc. Common Stock","MMC","NYSE","stock","USD"
"MainStay MacKay DefinedTerm Municipal Opportunities Fund","MMD","NYSE","stock","USD"
"Marcus & Millichap Inc. Common Stock","MMI","NYSE","stock","USD"
"Martin Midstream Partners L.P. Limited Partnership","MMLP","NYSE","stock","USD"
"3M Company Common Stock","MMM","NYSE","stock","USD"
"MamaMancini's Holdings Inc. Common Stock","MMMB","NYSE","stock","USD"
"Magellan Midstream Partners L.P. Limited Partnership","MMP","NYSE","stock","USD"
"Maximus Inc. Common Stock","MMS","NYSE","stock","USD"
"Merit Medical Systems Inc. Common Stock","MMSI","NYSE","stock","USD"
"MFS Multimarket Income Trust Common Stock","MMT","NYSE","stock","USD"
"Western Asset Managed Municipals Fund Inc. Common Stock","MMU","NYSE","stock","USD"
"MultiMetaVerse Holdings Limited Class A Ordinary Share","MMV","NYSE","stock","USD"
"MultiMetaVerse Holdings Limited Warrant","MMVWW","NYSE","stock","USD"
"Maverix Metals Inc. Common Shares","MMX","NYSE","stock","USD"
"MakeMyTrip Limited Ordinary Shares","MMYT","NYSE","stock","USD"
"MIND C.T.I. Ltd. Ordinary Shares","MNDO","NYSE","stock","USD"
"monday.com Ltd. Ordinary Shares","MNDY","NYSE","stock","USD"
"Mallinckrodt plc Ordinary Shares","MNK","NYSE","stock","USD"
"MannKind Corporation Common Stock","MNKD","NYSE","stock","USD"
"Mind Medicine (MindMed) Inc. Common Shares","MNMD","NYSE","stock","USD"
"Medicinova Inc Common Stock","MNOV","NYSE","stock","USD"
"Western Asset Municipal Partners Fund Inc. Common Stock","MNP","NYSE","stock","USD"
"Monopar Therapeutics Inc. Common Stock","MNPR","NYSE","stock","USD"
"Monro Inc. Common Stock","MNRO","NYSE","stock","USD"
"MainStreet Bancshares Inc. Common Stock","MNSB","NYSE","stock","USD"
"MainStreet Bancshares Inc. Depositary Shares","MNSBP","NYSE","stock","USD"
"MINISO Group Holding Limited American Depositary Shares each representing four Ordinary Shares","MNSO","NYSE","stock","USD"
"Monster Beverage Corporation","MNST","NYSE","stock","USD"
"Montauk Renewables Inc. Common Stock","MNTK","NYSE","stock","USD"
"Everest Consolidator Acquisition Corporation Class A Common Stock","MNTN","NYSE","stock","USD"
"Momentus Inc. Class A Common Stock","MNTS","NYSE","stock","USD"
"Momentus Inc. Warrant","MNTSW","NYSE","stock","USD"
"Momentive Global Inc. Common Stock","MNTV","NYSE","stock","USD"
"Manitex International Inc. Common Stock","MNTX","NYSE","stock","USD"
"Altria Group Inc.","MO","NYSE","stock","USD"
"Mobilicom Limited American Depositary Shares","MOB","NYSE","stock","USD"
"Mobilicom Limited Warrants","MOBBW","NYSE","stock","USD"
"Mobiquity Technologies Inc. Common Stock","MOBQ","NYSE","stock","USD"
"Mobiquity Technologies Inc. Warrant","MOBQW","NYSE","stock","USD"
"Mobiv Acquisition Corp Class A Common Stock","MOBV","NYSE","stock","USD"
"Mobiv Acquisition Corp Unit","MOBVU","NYSE","stock","USD"
"Mobiv Acquisition Corp Warrant","MOBVW","NYSE","stock","USD"
"Modine Manufacturing Company Common Stock","MOD","NYSE","stock","USD"
"Modular Medical Inc. Common Stock","MODD","NYSE","stock","USD"
"Topgolf Callaway Brands Corp. Common Stock","MODG","NYSE","stock","USD"
"Model N Inc. Common Stock","MODN","NYSE","stock","USD"
"ModivCare Inc. Common Stock","MODV","NYSE","stock","USD"
"MidWestOne Financial Gp Common Stock","MOFG","NYSE","stock","USD"
"Mogo Inc. Common Shares","MOGO","NYSE","stock","USD"
"MOGU Inc. American Depositary Shares (each  representing 25 Class A Ordinary Shares)","MOGU","NYSE","stock","USD"
"Molina Healthcare Inc Common Stock","MOH","NYSE","stock","USD"
"Molecular Partners AG American Depositary Shares","MOLN","NYSE","stock","USD"
"Hello Group Inc. American Depositary Shares","MOMO","NYSE","stock","USD"
"Mondee Holdings Inc. Class A Common Stock","MOND","NYSE","stock","USD"
"MorphoSys AG American Depositary Shares","MOR","NYSE","stock","USD"
"Morphic Holding Inc. Common Stock","MORF","NYSE","stock","USD"
"Morningstar Inc. Common Stock","MORN","NYSE","stock","USD"
"Mosaic Company (The) Common Stock","MOS","NYSE","stock","USD"
"Motus GI Holdings Inc. Common Stock","MOTS","NYSE","stock","USD"
"Movado Group Inc. Common Stock","MOV","NYSE","stock","USD"
"Movano Inc. Common Stock","MOVE","NYSE","stock","USD"
"Moxian (BVI) Inc Ordinary Shares","MOXC","NYSE","stock","USD"
"MP Materials Corp. Common Stock","MP","NYSE","stock","USD"
"Blackrock MuniYield Pennsylvania Quality Fund Common Stock","MPA","NYSE","stock","USD"
"Motorcar Parts  of America Inc. Common Stock","MPAA","NYSE","stock","USD"
"Mid Penn Bancorp Common Stock","MPB","NYSE","stock","USD"
"Marathon Petroleum Corporation Common Stock","MPC","NYSE","stock","USD"
"MultiPlan Corporation Class A Common Stock","MPLN","NYSE","stock","USD"
"MPLX LP Common Units Representing Limited Partner Interests","MPLX","NYSE","stock","USD"
"Mercato Partners Acquisition Corporation Class A Common Stock","MPRA","NYSE","stock","USD"
"Mercato Partners Acquisition Corporation Unit","MPRAU","NYSE","stock","USD"
"Mercato Partners Acquisition Corporation Warrant","MPRAW","NYSE","stock","USD"
"M-tron Industries Inc. Common Stock","MPTI","NYSE","stock","USD"
"Barings Participation Investors Common Stock","MPV","NYSE","stock","USD"
"Medical Properties Trust Inc. common stock","MPW","NYSE","stock","USD"
"Monolithic Power Systems Inc. Common Stock","MPWR","NYSE","stock","USD"
"Marine Products Corporation Common Stock","MPX","NYSE","stock","USD"
"Marqeta Inc. Class A Common Stock","MQ","NYSE","stock","USD"
"Blackrock MuniYield Quality Fund II Inc. Common Stock","MQT","NYSE","stock","USD"
"Blackrock MuniYield Quality Fund Inc. Common Stock","MQY","NYSE","stock","USD"
"Marpai Inc. Class A Common Stock","MRAI","NYSE","stock","USD"
"Everspin Technologies Inc. Common Stock","MRAM","NYSE","stock","USD"
"Meridian Corporation Common Stock","MRBK","NYSE","stock","USD"
"MRC Global Inc. Common Stock","MRC","NYSE","stock","USD"
"Monroe Capital Corporation Common Stock","MRCC","NYSE","stock","USD"
"Mercury Systems Inc Common Stock","MRCY","NYSE","stock","USD"
"MariaDB plc Ordinary Shares","MRDB","NYSE","stock","USD"
"Mereo BioPharma Group plc American Depositary Shares","MREO","NYSE","stock","USD"
"Marin Software Incorporated Common Stock","MRIN","NYSE","stock","USD"
"Merck & Company Inc. Common Stock (new)","MRK","NYSE","stock","USD"
